Project_ID,Project_Name,Project_Type,Scope_Complexity,Estimated_Cost_USD,Resource_Allocation_Score,Risk_Assessment_Score,Environmental_Impact_Score,Historical_Cost_Deviation_%,Stakeholder_Priority_Score,Time_Estimate_Days,Feasibility_Label,Scope_Complexity_Numeric
P2727,Industrial Complex,Building,Low,2599908,86,44,25,5.38,0.54,343,Feasible,1
P2728,Highway Expansion,Road,Medium,3164412,76,82,88,7.19,0.61,337,Feasible,2
P2729,Highway Expansion,Power Plant,High,6309792,78,73,68,2.15,0.52,594,Borderline,3
P2730,Highway Expansion,Water Infra,High,3353847,69,37,58,7.22,0.75,356,Not Feasible,3
P2731,Dam Reinforcement,Power Plant,Medium,3630146,74,75,21,8.11,0.66,323,Not Feasible,2
P2732,Industrial Complex,Road,High,3892478,55,98,58,4.12,0.59,458,Feasible,3
P2733,Urban Flyover,Power Plant,High,2984117,85,48,40,7.46,0.88,138,Feasible,3
P2734,Industrial Complex,Building,High,3443282,51,67,59,4.04,0.6,299,Feasible,3
P2735,Dam Reinforcement,Bridge,Medium,6062678,71,40,73,6.78,0.84,281,Borderline,2
P2736,Dam Reinforcement,Road,Medium,6949852,81,72,31,7.64,0.67,599,Feasible,2
P2737,Smart Solar Grid,Road,High,1029725,65,49,56,9.92,0.76,404,Not Feasible,3
P2738,Industrial Complex,Bridge,Medium,2185574,67,49,57,3.45,0.97,180,Feasible,2
P2739,Highway Expansion,Power Plant,High,5298859,54,50,34,4.11,0.52,204,Feasible,3
P2740,Dam Reinforcement,Building,Medium,1795928,85,86,26,1.66,0.75,154,Not Feasible,2
P2741,Dam Reinforcement,Power Plant,Medium,6823615,79,79,97,2.04,0.93,124,Feasible,2
P2742,Smart Solar Grid,Bridge,High,1888036,94,55,69,6.93,0.79,195,Borderline,3
P2743,Highway Expansion,Building,Medium,3971783,68,59,84,9.17,0.64,372,Not Feasible,2
P2744,Dam Reinforcement,Water Infra,High,3662761,72,60,86,3.95,0.7,126,Not Feasible,3
P2745,Urban Flyover,Water Infra,Medium,6176903,83,71,63,1.8,0.84,288,Feasible,2
P2746,Highway Expansion,Building,Low,3513024,62,97,50,2.85,0.95,249,Feasible,1
P2747,Industrial Complex,Water Infra,Low,3540034,92,90,62,4.55,0.52,592,Feasible,1
P2748,Smart Solar Grid,Building,High,3398083,78,90,96,2.91,0.54,257,Feasible,3
P2749,Urban Flyover,Power Plant,Low,3553314,85,99,67,2.34,0.66,477,Feasible,1
P2750,Urban Flyover,Power Plant,Medium,5740319,71,97,80,7.36,0.62,419,Feasible,2
P2751,Industrial Complex,Bridge,High,4909439,96,46,94,0.08,0.63,445,Not Feasible,3
P2752,Smart Solar Grid,Power Plant,Medium,6337961,85,48,29,5.39,0.61,210,Feasible,2
P2753,Dam Reinforcement,Power Plant,Low,6627745,58,80,48,7.94,0.6,282,Feasible,1
P2754,Smart Solar Grid,Bridge,High,4911146,88,99,67,2.66,0.57,437,Not Feasible,3
P2755,Dam Reinforcement,Road,High,2640920,68,92,81,6.03,0.97,577,Feasible,3
P2756,Industrial Complex,Road,High,2707017,87,59,32,6.69,0.57,372,Borderline,3
P2757,Industrial Complex,Building,Low,1689556,55,54,63,6.55,0.6,320,Feasible,1
P2758,Urban Flyover,Road,High,3789247,96,55,66,4.46,0.62,139,Feasible,3
P2759,Urban Flyover,Road,Low,3857261,64,85,83,3.47,0.97,348,Feasible,1
P2760,Urban Flyover,Road,Medium,4225830,69,51,72,8.36,0.88,282,Feasible,2
P2761,Industrial Complex,Power Plant,Medium,3253722,58,48,96,7.58,0.89,284,Feasible,2
P2762,Dam Reinforcement,Road,Low,2649729,81,60,95,3.21,0.55,351,Feasible,1
P2763,Industrial Complex,Power Plant,High,2116271,53,55,63,1.03,0.92,447,Feasible,3
P2764,Industrial Complex,Power Plant,Low,3528268,99,71,47,0.72,0.7,357,Feasible,1
P2765,Urban Flyover,Bridge,High,4099555,67,70,21,0.94,0.63,239,Feasible,3
P2766,Smart Solar Grid,Building,Medium,6683797,54,52,76,5.83,0.79,557,Feasible,2
P2767,Urban Flyover,Bridge,Low,2681641,69,76,76,0.52,0.91,470,Not Feasible,1
P2768,Smart Solar Grid,Water Infra,High,6261913,72,42,53,3.37,0.89,502,Borderline,3
P2769,Dam Reinforcement,Power Plant,Medium,1516409,60,95,77,7.53,0.94,488,Borderline,2
P2770,Dam Reinforcement,Road,Low,1666165,86,95,71,2.94,0.96,226,Borderline,1
P2771,Highway Expansion,Road,Low,3788363,71,45,48,7.63,0.62,369,Not Feasible,1
P2772,Highway Expansion,Water Infra,Medium,6437389,53,57,54,7.45,0.71,455,Feasible,2
P2773,Highway Expansion,Building,High,6620749,78,64,94,2.46,0.51,403,Not Feasible,3
P2774,Dam Reinforcement,Power Plant,Medium,5476321,93,70,67,7.29,0.94,317,Feasible,2
P2775,Urban Flyover,Water Infra,Low,4710388,83,60,52,7.48,0.58,535,Not Feasible,1
P2776,Urban Flyover,Water Infra,High,4235192,62,61,94,3.97,0.93,339,Feasible,3
P2777,Urban Flyover,Water Infra,Low,3767891,91,83,92,2.1,0.66,514,Feasible,1
P2778,Industrial Complex,Power Plant,Low,4263050,58,88,97,5.21,0.68,545,Not Feasible,1
P2779,Highway Expansion,Power Plant,Medium,2740687,91,70,28,9.21,0.52,270,Not Feasible,2
P2780,Urban Flyover,Power Plant,Medium,2935090,80,95,67,6.4,0.66,405,Feasible,2
P2781,Highway Expansion,Power Plant,Medium,1745182,56,83,86,1.73,0.94,384,Feasible,2
P2782,Highway Expansion,Bridge,Medium,4937270,53,69,55,6.83,0.51,339,Feasible,2
P2783,Industrial Complex,Water Infra,Medium,1416978,68,57,90,4.27,0.7,335,Not Feasible,2
P2784,Dam Reinforcement,Bridge,Medium,2033316,91,66,63,5.92,0.52,434,Not Feasible,2
P2785,Urban Flyover,Building,Low,5819075,79,94,79,7.34,0.69,275,Borderline,1
P2786,Industrial Complex,Water Infra,Low,3621038,80,84,82,5.15,0.59,335,Borderline,1
P2787,Dam Reinforcement,Power Plant,Low,6776764,84,33,24,8.14,0.63,454,Feasible,1
P2788,Dam Reinforcement,Power Plant,High,4380355,70,39,95,7.22,0.94,478,Feasible,3
P2789,Urban Flyover,Power Plant,Medium,6874707,80,76,59,6.15,0.72,233,Feasible,2
P2790,Highway Expansion,Bridge,Low,5736905,68,43,38,1.51,0.64,280,Feasible,1
P2791,Smart Solar Grid,Power Plant,Medium,2770485,80,67,66,8.36,0.79,422,Feasible,2
P2792,Highway Expansion,Water Infra,Medium,6357794,81,41,84,9.36,0.57,217,Feasible,2
P2793,Highway Expansion,Road,Low,5742297,51,74,86,1.37,0.63,525,Not Feasible,1
P2794,Smart Solar Grid,Water Infra,Low,4868452,59,46,37,4.88,0.77,276,Borderline,1
P2795,Dam Reinforcement,Building,High,5005605,51,64,69,2.59,0.62,281,Feasible,3
P2796,Smart Solar Grid,Water Infra,Medium,3201044,51,95,49,7.55,0.84,161,Feasible,2
P2797,Smart Solar Grid,Power Plant,Low,2312743,73,70,85,7.22,0.75,299,Not Feasible,1
P2798,Industrial Complex,Water Infra,Low,3741094,66,96,24,1.41,0.89,422,Borderline,1
P2799,Industrial Complex,Water Infra,High,6433748,81,58,61,8.77,0.97,449,Feasible,3
P2800,Industrial Complex,Bridge,Medium,2927205,65,47,24,1.81,0.56,170,Feasible,2
P2801,Dam Reinforcement,Road,Low,4734445,65,49,69,7.97,0.67,371,Feasible,1
P2802,Smart Solar Grid,Water Infra,Low,1104195,95,43,77,4.57,0.66,548,Feasible,1
P2803,Urban Flyover,Building,Medium,6276728,88,63,98,3.28,0.58,469,Feasible,2
P2804,Smart Solar Grid,Water Infra,Medium,5101036,80,78,27,1.58,0.91,239,Not Feasible,2
P2805,Dam Reinforcement,Road,High,6127187,92,83,50,1.68,0.88,194,Feasible,3
P2806,Industrial Complex,Road,Medium,2338486,73,60,31,6.62,0.74,281,Not Feasible,2
P2807,Dam Reinforcement,Road,High,6220934,50,87,40,5.5,0.77,268,Not Feasible,3
P2808,Industrial Complex,Road,Medium,3165251,60,71,81,1.22,0.53,242,Not Feasible,2
P2809,Dam Reinforcement,Road,Medium,2477852,70,87,52,1.13,0.78,260,Not Feasible,2
P2810,Urban Flyover,Bridge,Medium,4214850,53,59,45,0.72,0.9,301,Feasible,2
P2811,Industrial Complex,Road,Medium,2720023,56,54,59,7.44,0.79,528,Feasible,2
P2812,Industrial Complex,Bridge,High,3670308,75,92,84,7.12,0.63,497,Feasible,3
P2813,Smart Solar Grid,Water Infra,High,4562169,96,48,78,0.58,0.83,396,Feasible,3
P2814,Dam Reinforcement,Water Infra,Low,5027446,99,37,34,5.6,0.68,376,Feasible,1
P2815,Highway Expansion,Bridge,Low,1486275,61,32,20,0.85,0.77,561,Feasible,1
P2816,Highway Expansion,Power Plant,High,1298871,80,96,30,9.04,0.74,444,Feasible,3
P2817,Smart Solar Grid,Road,High,2157655,66,46,74,9.07,0.69,364,Feasible,3
P2818,Dam Reinforcement,Road,Medium,3949281,82,43,21,6.98,0.86,205,Borderline,2
P2819,Urban Flyover,Water Infra,Medium,2294929,60,38,84,9.26,0.94,190,Feasible,2
P2820,Smart Solar Grid,Bridge,High,3504594,77,91,63,8.11,0.5,388,Not Feasible,3
P2821,Industrial Complex,Road,Medium,2243294,81,50,35,8.29,0.97,299,Feasible,2
P2822,Urban Flyover,Water Infra,Low,4567675,50,66,41,5.7,0.76,398,Feasible,1
P2823,Dam Reinforcement,Road,High,1896816,96,40,37,3.06,0.85,268,Borderline,3
P2824,Industrial Complex,Bridge,Medium,4807085,77,49,66,2.18,0.93,125,Feasible,2
P2825,Highway Expansion,Power Plant,Low,3414802,91,64,49,3.27,0.73,267,Not Feasible,1
P2826,Dam Reinforcement,Building,High,1443031,56,82,29,6.28,0.92,451,Feasible,3
P2827,Industrial Complex,Water Infra,High,2090668,51,76,77,1.73,0.59,287,Feasible,3
P2828,Dam Reinforcement,Water Infra,High,3790373,91,81,81,2.59,0.58,128,Feasible,3
P2829,Industrial Complex,Building,Medium,4683444,73,37,99,4.68,0.83,297,Not Feasible,2
P2830,Dam Reinforcement,Building,Medium,4916643,53,33,25,2.33,0.94,403,Feasible,2
P2831,Highway Expansion,Water Infra,Low,4287058,93,56,86,5.89,0.95,514,Borderline,1
P2832,Smart Solar Grid,Power Plant,Medium,4203503,68,73,60,9.23,0.82,235,Feasible,2
P2833,Industrial Complex,Water Infra,Medium,2785516,75,69,62,7.48,0.76,215,Not Feasible,2
P2834,Industrial Complex,Building,High,5158179,60,76,96,6.66,0.67,450,Feasible,3
P2835,Highway Expansion,Road,Low,6510493,89,73,37,5.83,0.99,463,Not Feasible,1
P2836,Smart Solar Grid,Bridge,High,1290998,99,77,77,4.88,0.66,175,Feasible,3
P2837,Dam Reinforcement,Road,Medium,5855920,92,81,79,1.87,0.87,326,Feasible,2
P2838,Industrial Complex,Power Plant,High,2828022,60,97,46,8.95,0.77,224,Feasible,3
P2839,Smart Solar Grid,Water Infra,Medium,4048593,94,40,87,2.49,0.8,154,Not Feasible,2
P2840,Dam Reinforcement,Water Infra,High,2409854,52,33,41,0.91,0.7,328,Borderline,3
P2841,Industrial Complex,Bridge,Low,1181360,61,77,43,7.5,0.98,400,Feasible,1
P2842,Industrial Complex,Road,Low,3444026,52,55,59,1.76,0.79,488,Feasible,1
P2843,Dam Reinforcement,Bridge,High,3515419,91,68,93,3.72,0.97,474,Not Feasible,3
P2844,Highway Expansion,Power Plant,Low,6532410,76,87,85,0.28,0.5,266,Feasible,1
P2845,Smart Solar Grid,Road,High,5138286,98,48,59,1.37,0.79,406,Not Feasible,3
P2846,Industrial Complex,Road,High,2291210,51,87,25,1.73,0.86,200,Feasible,3
P2847,Dam Reinforcement,Power Plant,High,6127992,98,57,37,0.54,0.87,169,Feasible,3
P2848,Industrial Complex,Water Infra,Medium,3643061,65,95,49,6.57,0.95,206,Not Feasible,2
P2849,Dam Reinforcement,Water Infra,High,6695888,51,39,40,8.37,0.5,310,Borderline,3
P2850,Industrial Complex,Building,High,4584197,79,87,81,3.73,0.5,422,Feasible,3
P2851,Urban Flyover,Water Infra,Low,1311955,69,43,29,8.75,0.74,120,Not Feasible,1
P2852,Highway Expansion,Bridge,High,3127599,87,44,32,2.13,0.51,500,Not Feasible,3
P2853,Smart Solar Grid,Power Plant,High,3225198,77,62,95,3.25,0.99,561,Feasible,3
P2854,Highway Expansion,Water Infra,Low,5933594,74,46,28,1.51,0.61,257,Feasible,1
P2855,Highway Expansion,Road,Low,2565070,81,53,87,6.21,0.74,255,Feasible,1
P2856,Smart Solar Grid,Power Plant,High,4831342,59,59,58,4.2,0.53,481,Feasible,3
P2857,Highway Expansion,Water Infra,High,5835451,91,91,43,6.13,0.76,500,Feasible,3
P2858,Urban Flyover,Bridge,High,5382794,89,42,53,7.62,0.69,273,Feasible,3
P2859,Dam Reinforcement,Building,Low,5698713,82,91,80,5.46,0.52,281,Feasible,1
P2860,Smart Solar Grid,Building,High,4790328,62,76,60,6.28,0.67,138,Not Feasible,3
P2861,Dam Reinforcement,Power Plant,High,5710899,90,45,24,9.35,0.7,581,Feasible,3
P2862,Industrial Complex,Bridge,Low,4896892,91,95,98,2.99,0.99,447,Not Feasible,1
P2863,Urban Flyover,Bridge,Medium,5857993,96,72,69,3.59,0.6,362,Borderline,2
P2864,Dam Reinforcement,Bridge,High,3263089,86,37,23,7.18,0.77,248,Feasible,3
P2865,Dam Reinforcement,Water Infra,Low,6289730,65,32,70,6.11,0.99,295,Feasible,1
P2866,Smart Solar Grid,Building,Low,4462092,94,41,71,1.79,0.9,528,Not Feasible,1
P2867,Industrial Complex,Bridge,High,5437610,71,45,58,3.76,1.0,399,Feasible,3
P2868,Smart Solar Grid,Road,High,4239536,69,88,27,4.68,0.98,550,Feasible,3
P2869,Industrial Complex,Water Infra,Low,3326133,99,78,64,4.19,0.74,203,Not Feasible,1
P2870,Smart Solar Grid,Road,Low,2739461,92,92,47,1.78,0.85,495,Feasible,1
P2871,Dam Reinforcement,Road,Medium,3150224,76,91,46,9.24,0.56,341,Borderline,2
P2872,Dam Reinforcement,Power Plant,Low,6720626,90,78,84,7.62,0.72,444,Not Feasible,1
P2873,Urban Flyover,Water Infra,Low,6266164,65,80,53,4.81,0.9,570,Feasible,1
P2874,Dam Reinforcement,Road,High,6005858,83,62,81,6.8,0.75,535,Feasible,3
P2875,Highway Expansion,Water Infra,High,5002713,81,59,81,8.97,0.85,264,Borderline,3
P2876,Dam Reinforcement,Bridge,Medium,1587100,75,88,57,1.36,0.87,564,Borderline,2
P2877,Highway Expansion,Power Plant,Low,4415871,74,44,45,2.5,0.63,225,Feasible,1
P2878,Dam Reinforcement,Building,High,3381732,51,52,43,5.43,0.94,444,Not Feasible,3
P2879,Highway Expansion,Road,High,2877971,61,74,58,7.99,0.73,130,Not Feasible,3
P2880,Highway Expansion,Power Plant,Medium,5963401,89,91,40,0.36,0.61,285,Feasible,2
P2881,Dam Reinforcement,Power Plant,Medium,3349316,58,44,66,9.84,0.93,315,Not Feasible,2
P2882,Highway Expansion,Power Plant,High,5041059,61,75,67,4.55,0.71,350,Feasible,3
P2883,Urban Flyover,Power Plant,Low,3866757,75,93,32,3.59,0.88,266,Feasible,1
P2884,Industrial Complex,Bridge,Medium,2336921,58,75,22,2.93,0.77,478,Feasible,2
P2885,Highway Expansion,Water Infra,Low,3247939,59,85,51,1.74,0.69,357,Feasible,1
P2886,Highway Expansion,Building,Medium,5354685,81,73,54,7.92,0.9,590,Not Feasible,2
P2887,Urban Flyover,Building,Medium,6913318,83,58,38,9.55,0.79,520,Feasible,2
P2888,Urban Flyover,Water Infra,Low,2577969,97,91,33,4.14,0.7,132,Not Feasible,1
P2889,Smart Solar Grid,Building,Medium,6098402,69,81,67,9.52,0.55,338,Feasible,2
P2890,Industrial Complex,Power Plant,Low,6599872,88,83,87,8.24,0.95,376,Borderline,1
P2891,Smart Solar Grid,Bridge,High,4934999,51,86,64,4.81,0.52,121,Feasible,3
P2892,Highway Expansion,Power Plant,Medium,5263224,50,95,38,6.74,0.93,329,Feasible,2
P2893,Urban Flyover,Power Plant,Medium,6024355,85,51,83,4.35,0.68,484,Borderline,2
P2894,Highway Expansion,Bridge,Medium,3747176,73,49,85,5.59,0.82,344,Feasible,2
P2895,Dam Reinforcement,Road,Low,4028149,76,62,98,0.58,0.96,313,Feasible,1
P2896,Industrial Complex,Building,Low,3638509,51,54,85,6.96,0.58,315,Feasible,1
P2897,Dam Reinforcement,Bridge,Low,4651387,80,75,94,0.53,0.78,519,Feasible,1
P2898,Urban Flyover,Water Infra,High,3104683,63,86,64,8.17,0.88,379,Feasible,3
P2899,Urban Flyover,Water Infra,Low,3527419,51,34,93,8.25,0.88,176,Not Feasible,1
P2900,Urban Flyover,Water Infra,Medium,2711672,78,84,86,2.37,0.76,576,Not Feasible,2
P2901,Industrial Complex,Road,Low,6905950,64,90,88,3.24,0.81,232,Feasible,1
P2902,Smart Solar Grid,Bridge,Low,4212883,61,37,22,4.81,0.88,332,Feasible,1
P2903,Highway Expansion,Road,Medium,4028631,86,45,57,5.97,0.92,398,Feasible,2
P2904,Highway Expansion,Water Infra,Low,6829592,77,77,96,2.87,0.88,363,Feasible,1
P2905,Highway Expansion,Power Plant,Low,3571165,69,90,61,5.92,0.68,499,Feasible,1
P2906,Highway Expansion,Power Plant,Medium,2778539,88,44,59,2.98,1.0,236,Feasible,2
P2907,Highway Expansion,Road,Medium,5024733,73,94,69,0.55,0.72,505,Not Feasible,2
P2908,Smart Solar Grid,Water Infra,High,5859221,70,51,54,0.03,0.51,570,Feasible,3
P2909,Dam Reinforcement,Water Infra,Low,2414022,59,32,43,1.01,0.68,206,Feasible,1
P2910,Industrial Complex,Water Infra,Low,4801250,95,83,36,7.92,0.56,529,Feasible,1
P2911,Dam Reinforcement,Water Infra,High,1952246,63,43,59,9.61,0.56,500,Not Feasible,3
P2912,Dam Reinforcement,Bridge,Medium,1019675,86,65,93,4.27,0.64,486,Feasible,2
P2913,Highway Expansion,Road,Low,1073997,67,96,85,5.13,0.53,382,Feasible,1
P2914,Highway Expansion,Road,Low,1967561,73,39,63,1.47,0.84,419,Not Feasible,1
P2915,Smart Solar Grid,Bridge,High,2998671,63,78,42,5.51,0.54,536,Feasible,3
P2916,Industrial Complex,Power Plant,Low,1486799,83,94,25,1.45,0.6,232,Feasible,1
P2917,Urban Flyover,Road,Medium,5949982,61,86,85,6.11,0.55,567,Not Feasible,2
P2918,Dam Reinforcement,Building,Medium,3238057,71,56,40,9.33,0.53,283,Borderline,2
P2919,Urban Flyover,Road,Low,5464344,55,34,54,1.96,0.63,123,Feasible,1
P2920,Industrial Complex,Road,Medium,6669068,85,86,48,7.65,0.79,237,Feasible,2
P2921,Dam Reinforcement,Power Plant,Low,3409029,94,44,26,0.24,0.98,142,Feasible,1
P2922,Urban Flyover,Bridge,Medium,4921451,85,59,72,3.75,0.94,528,Borderline,2
P2923,Urban Flyover,Power Plant,Medium,1566088,71,49,56,1.11,0.94,352,Not Feasible,2
P2924,Smart Solar Grid,Power Plant,Medium,6338924,63,66,42,3.52,0.59,209,Not Feasible,2
P2925,Industrial Complex,Bridge,Medium,2762999,65,32,27,1.74,0.63,595,Feasible,2
P2926,Industrial Complex,Building,Low,1658003,85,70,95,3.73,0.54,374,Feasible,1
P2927,Industrial Complex,Bridge,Low,3400081,74,68,67,4.18,0.89,211,Feasible,1
P2928,Dam Reinforcement,Power Plant,Low,1805113,81,55,29,3.01,0.53,588,Not Feasible,1
P2929,Smart Solar Grid,Bridge,Low,3463160,82,31,98,6.57,0.78,577,Feasible,1
P2930,Highway Expansion,Road,High,1933396,94,52,43,9.19,0.62,274,Feasible,3
P2931,Dam Reinforcement,Road,High,6028035,85,52,66,4.01,0.62,426,Not Feasible,3
P2932,Industrial Complex,Building,Low,4162801,69,45,72,1.92,1.0,234,Feasible,1
P2933,Dam Reinforcement,Building,Medium,5034464,67,38,58,2.71,0.88,326,Feasible,2
P2934,Urban Flyover,Bridge,High,2603546,87,42,86,8.54,0.92,200,Feasible,3
P2935,Dam Reinforcement,Bridge,High,3092101,52,57,85,5.72,0.79,222,Feasible,3
P2936,Dam Reinforcement,Bridge,Medium,6995134,72,56,25,4.55,0.94,572,Feasible,2
P2937,Industrial Complex,Water Infra,Low,2959310,81,80,40,1.5,0.82,199,Feasible,1
P2938,Urban Flyover,Power Plant,Medium,2456081,94,93,92,4.5,0.97,526,Feasible,2
P2939,Industrial Complex,Power Plant,Low,1115359,65,81,93,2.78,0.64,222,Feasible,1
P2940,Urban Flyover,Building,Medium,3163859,54,67,55,9.43,0.8,359,Borderline,2
P2941,Urban Flyover,Road,Medium,5445655,53,94,22,8.84,0.85,384,Feasible,2
P2942,Urban Flyover,Road,High,6481391,70,47,97,0.84,0.7,152,Not Feasible,3
P2943,Industrial Complex,Road,Medium,6478598,89,92,61,5.17,0.94,154,Not Feasible,2
P2944,Urban Flyover,Road,Low,4735444,63,80,64,2.25,0.99,368,Borderline,1
P2945,Smart Solar Grid,Power Plant,Medium,4541483,88,38,63,4.11,0.75,169,Borderline,2
P2946,Smart Solar Grid,Water Infra,Low,3592631,80,42,52,8.77,0.7,399,Feasible,1
P2947,Highway Expansion,Road,Medium,2684351,63,69,79,5.28,0.74,591,Feasible,2
P2948,Smart Solar Grid,Building,High,6920909,55,84,89,3.34,0.93,361,Feasible,3
P2949,Highway Expansion,Bridge,Low,2512760,61,72,96,2.08,0.82,271,Feasible,1
P2950,Smart Solar Grid,Bridge,Low,2462436,65,73,45,8.0,0.52,266,Borderline,1
P2951,Industrial Complex,Building,Medium,4557689,66,97,40,6.25,0.77,158,Not Feasible,2
P2952,Highway Expansion,Building,High,5446228,94,62,21,4.68,0.51,308,Feasible,3
P2953,Dam Reinforcement,Building,High,3880593,72,53,66,2.17,0.89,144,Feasible,3
P2954,Dam Reinforcement,Water Infra,High,2863236,63,65,49,3.34,0.66,363,Feasible,3
P2955,Smart Solar Grid,Bridge,Low,3346582,56,39,46,9.6,0.74,342,Not Feasible,1
P2956,Dam Reinforcement,Water Infra,Low,4573465,95,49,90,5.2,0.9,349,Borderline,1
P2957,Smart Solar Grid,Road,High,4767255,81,41,39,4.01,0.52,272,Feasible,3
P2958,Smart Solar Grid,Bridge,High,2599792,64,91,69,5.21,0.58,530,Borderline,3
P2959,Dam Reinforcement,Building,Low,5474770,93,47,42,7.79,0.7,407,Borderline,1
P2960,Dam Reinforcement,Water Infra,Medium,1450930,66,92,32,3.4,0.61,514,Borderline,2
P2961,Urban Flyover,Power Plant,High,6592920,90,54,23,1.79,0.67,572,Feasible,3
P2962,Highway Expansion,Bridge,Medium,5747647,96,41,33,5.85,1.0,227,Feasible,2
P2963,Smart Solar Grid,Building,Medium,3402187,93,50,39,6.65,0.91,152,Feasible,2
P2964,Dam Reinforcement,Building,Low,6904828,83,54,32,7.13,0.94,522,Not Feasible,1
P2965,Highway Expansion,Road,High,4498408,54,40,22,8.82,0.97,482,Feasible,3
P2966,Dam Reinforcement,Water Infra,High,3365600,94,93,97,3.71,0.67,230,Borderline,3
P2967,Dam Reinforcement,Road,Low,4677361,76,79,66,0.75,0.65,240,Borderline,1
P2968,Urban Flyover,Power Plant,Low,6403252,72,91,22,9.58,0.62,135,Feasible,1
P2969,Smart Solar Grid,Power Plant,Medium,4038915,89,78,20,4.35,0.92,346,Not Feasible,2
P2970,Smart Solar Grid,Road,High,1091006,63,43,43,6.23,0.84,130,Borderline,3
P2971,Industrial Complex,Bridge,Low,5151785,64,30,54,6.66,0.62,322,Feasible,1
P2972,Urban Flyover,Bridge,Low,5078584,92,54,33,5.47,0.69,321,Not Feasible,1
P2973,Highway Expansion,Road,High,5323654,82,88,86,2.05,0.75,217,Feasible,3
P2974,Urban Flyover,Road,Medium,1688725,80,98,32,7.55,0.76,235,Feasible,2
P2975,Highway Expansion,Bridge,High,3903030,84,34,66,8.04,0.94,572,Feasible,3
P2976,Smart Solar Grid,Water Infra,Medium,1788768,66,48,69,5.53,0.69,590,Feasible,2
P2977,Industrial Complex,Road,Low,1206487,77,52,97,4.89,0.95,558,Not Feasible,1
P2978,Industrial Complex,Building,Low,4637820,68,38,45,1.14,0.72,400,Feasible,1
P2979,Smart Solar Grid,Water Infra,Medium,4284321,95,79,22,0.84,0.87,468,Feasible,2
P2980,Dam Reinforcement,Road,High,1678841,72,45,70,3.4,0.97,351,Feasible,3
P2981,Urban Flyover,Building,Medium,6420712,81,62,59,3.11,0.95,580,Feasible,2
P2982,Industrial Complex,Building,High,3939302,89,31,87,9.54,0.53,230,Not Feasible,3
P2983,Dam Reinforcement,Road,Low,4452501,62,43,55,7.84,0.6,471,Borderline,1
P2984,Highway Expansion,Road,Low,1045232,69,30,70,6.6,0.74,537,Borderline,1
P2985,Industrial Complex,Road,Low,3445840,84,87,20,5.18,0.72,131,Feasible,1
P2986,Highway Expansion,Building,Medium,6451973,54,45,52,1.67,0.82,591,Borderline,2
P2987,Dam Reinforcement,Power Plant,Medium,6220961,58,76,26,9.78,0.97,140,Feasible,2
P2988,Highway Expansion,Road,High,2379904,78,73,71,3.75,0.56,246,Feasible,3
P2989,Dam Reinforcement,Road,Medium,4849033,55,43,30,1.07,0.73,404,Not Feasible,2
P2990,Highway Expansion,Water Infra,High,2437188,74,53,46,4.94,0.6,554,Feasible,3
P2991,Urban Flyover,Road,Medium,2656321,80,84,33,8.74,0.95,240,Feasible,2
P2992,Industrial Complex,Water Infra,Medium,1538645,71,44,99,8.87,0.98,243,Feasible,2
P2993,Industrial Complex,Water Infra,High,2571951,51,63,65,0.11,0.74,526,Feasible,3
P2994,Dam Reinforcement,Power Plant,Low,6354552,94,31,95,8.86,0.55,152,Borderline,1
P2995,Highway Expansion,Road,High,5525121,54,56,29,2.71,0.89,511,Feasible,3
P2996,Smart Solar Grid,Power Plant,High,6832801,76,52,43,0.39,0.85,289,Feasible,3
